chisq,a11,a12,a13,a22,a23,a33,alpha,beta,r1,r2,bg,ct
30.213980173299365,6.03939393939394,13.217953008407886,0.6333333333333332,21.889982075810696,-126.75891406483785,-2.5739764149246755,133.73613774089858,0.012336,1.0,1.0,0.0,-0.8588670817711759
29.988529764905095,7.396969696969698,15.11243355052775,2.4272727272727277,25.010009276035156,15.436718164689012,-3.074205537725756,153.17581169872005,0.012336,1.0,1.0,0.0,-0.6249292743880268
30.129888351170965,9.885858585858587,16.585391460459334,1.4090909090909092,21.42355135004924,-32.340305473913304,-2.5580565209410393,210.834527453249,0.012336,1.0,1.0,0.0,-0.19476908550563765
29.718369266749175,7.453535353535354,15.498479664005682,-0.28787878787878773,24.768817242375015,-214.96762897331234,-1.7407577061655144,133.46317775268272,0.012336,1.0,1.0,0.0,-0.8254439792812234
29.633623597837545,6.887878787878789,14.431864751384493,1.118181818181818,23.750492600177914,-91.41307589552196,-2.739852150656519,141.91876255618928,0.012336,1.0,1.0,0.0,-0.7459528971323865
30.415030363056523,8.471717171717172,16.91539062111626,3.1545454545454543,27.892150510644566,65.72488089251465,-2.961879072158345,157.9663579524145,0.012336,1.0,1.0,0.0,-0.5649641929880657
29.771274949480702,8.811111111111112,17.581185943049526,-0.28787878787878773,27.835162259347577,-222.41490033494458,-1.6846460222184219,139.54779854806196,0.012336,1.0,1.0,0.0,-0.7318990930539588
30.305876515527142,6.152525252525253,13.27272284739322,1.5545454545454542,22.224555296643555,-47.631120141430074,-3.043767870371282,142.12758641339406,0.012336,1.0,1.0,0.0,-0.7623284504069249
29.764775446246894,7.906060606060606,16.21599293747404,-0.4818181818181817,25.726919721922815,-233.54495509585138,-1.5608524433435624,134.17895452459678,0.012336,1.0,1.0,0.0,-0.8075452453205465
29.456333179508565,8.01919191919192,16.16345888233025,1.0696969696969696,26.22122055271203,-104.12646100687911,-2.5772337423489664,146.39073495976768,0.012336,1.0,1.0,0.0,-0.6765171467241338
29.744959011066157,7.566666666666667,15.683155641240033,-0.384848484848485,24.99060947492286,-223.69765372902518,-1.654067051153496,133.30339512743208,0.012336,1.0,1.0,0.0,-0.8246876857715808
29.44768718362143,7.906060606060606,16.044852339611065,0.7787878787878787,25.97822844925988,-128.06086785730645,-2.4390188829629125,143.50948967518104,0.012336,1.0,1.0,0.0,-0.7075614156960561
29.508465876780146,7.227272727272727,14.996732474663858,0.7787878787878787,24.458673544366487,-123.22269193460303,-2.5135974336915763,140.7092136717727,0.012336,1.0,1.0,0.0,-0.7506996001476123
29.962507464446926,9.150505050505052,17.926806410616024,2.233333333333333,29.171919375701552,-15.494046496614942,-2.814626113877906,156.2729680023908,0.012336,1.0,1.0,0.0,-0.5683923475376947
29.75558849095401,8.811111111111112,17.578553183834874,-0.23939393939393927,27.85466271477524,-218.4740351430466,-1.720106925946596,139.8353914034594,0.012336,1.0,1.0,0.0,-0.7288963424555602
29.60605386677134,7.001010101010101,14.682348453889636,0.4393939393939392,23.876778191207062,-150.58374479971954,-2.328368957521792,137.17864965444429,0.012336,1.0,1.0,0.0,-0.7939282598298871
30.18357637700577,9.942424242424241,16.651743712749337,1.3606060606060602,21.44096756657921,-35.53739784448396,-2.536368019756917,210.8377431364594,0.012336,1.0,1.0,0.0,-0.19400122476367776
29.531364772904674,8.18888888888889,16.40966737418598,1.5060606060606063,26.718754137030036,-68.72153672913583,-2.735704048557142,149.69614475470672,0.012336,1.0,1.0,0.0,-0.6421722602308289
30.422388404795853,7.67979797979798,15.596310627254667,3.0575757575757576,25.85553336725512,64.9030317459862,-3.0680757949801123,156.65861447627998,0.012336,1.0,1.0,0.0,-0.5887076932832811
30.144089806748102,9.65959595959596,18.769391925428682,2.2818181818181813,30.475826933776894,-15.497949375547591,-2.764487447636877,157.35790879354974,0.012336,1.0,1.0,0.0,-0.5524064131589845
30.094027780658053,9.603030303030303,15.98618307816606,0.4878787878787879,19.905317964893786,-86.61695171166062,-2.2274539143004235,210.83922371995084,0.012336,1.0,1.0,0.0,-0.196731138728635
29.44379367167963,7.8080981462467,15.878622743234354,0.8927329043587223,25.77120074636481,-117.72689409136471,-2.5104121638462242,143.98174354264347,0.012336,1.0,1.0,0.0,-0.7047568275278352
30.439313168878034,9.885858585858587,16.22261123503263,0.43258135783443086,19.90531775302823,-92.65668316171548,-2.1869729674779164,210.83783221633746,0.012336,1.0,1.0,0.0,-0.19161769274690676
29.796764097736236,9.433333333333334,15.75531501231665,0.8179276149989745,19.90531775302823,-68.6300420019137,-2.4131164433930925,210.83913083890158,0.012336,1.0,1.0,0.0,-0.19907185536025462
29.709268679796306,9.263636363636364,18.37649047663239,0.8269123324394636,29.626262626262623,-134.12056085243844,-2.319516664869473,146.27162204406466,0.012336,1.0,1.0,0.0,-0.6597430535229962
29.522916931713514,7.623232323232324,13.94635848428696,2.2275150188542394,19.90531775302823,28.815214994008443,-3.0643083020113817,198.46665693989928,0.012336,1.0,1.0,0.0,-0.296101902522828
29.88846713607129,7.3404040404040405,13.718766560096894,2.3008834674031196,19.90531775302823,34.4387601403634,-3.1088718307142402,191.4154440888266,0.012336,1.0,1.0,0.0,-0.3424676745054598
30.439313168878034,9.885858585858587,16.22261123503263,0.43258135783443086,19.90531775302823,-92.65668316171548,-2.1869729674779164,210.83783221633746,0.012336,1.0,1.0,0.0,-0.19161769274690676
29.73166419360638,6.944444444444445,15.259708091545996,0.9136495173697639,25.525252525252522,-112.89179278635379,-2.539199031905518,133.02592980799074,0.012336,1.0,1.0,0.0,-0.8510685656607119
30.266333710054642,9.772727272727273,16.107092988176205,0.5285277520440896,19.90531775302823,-86.7554128677412,-2.244262347678535,210.83886964380565,0.012336,1.0,1.0,0.0,-0.19343798088482234
30.266333710054642,9.772727272727273,16.107092988176205,0.5285277520440896,19.90531775302823,-86.7554128677412,-2.244262347678535,210.83886964380565,0.012336,1.0,1.0,0.0,-0.19343798088482234
30.06066193883014,7.227272727272727,13.624400238608432,2.3248029451475314,19.90531775302823,36.44229221709645,-3.123486919569765,188.77348536763293,0.012336,1.0,1.0,0.0,-0.36079742889293753
29.855530000317923,8.132323232323232,17.8583949443428,1.0935498835302608,30.212121212121215,-107.46847991555364,-2.434998960659175,132.04575906188936,0.012336,1.0,1.0,0.0,-0.8470009974882974
30.182700910439543,9.716161616161617,16.045971917694587,0.5776445976363358,19.90531775302823,-83.74089783299976,-2.2757070737256626,210.8392468431724,0.012336,1.0,1.0,0.0,-0.19438637691550686
30.134076533716666,9.037373737373738,19.459397662440114,1.742362205931654,33.141414141414145,-54.42505038483722,-2.5574395401063468,136.76634987540825,0.012336,1.0,1.0,0.0,-0.781531474971191
30.02053409123835,9.376767676767678,16.186816865514746,2.3498165983250114,22.01010101010101,31.081120775757995,-2.800984256455463,210.8391499719313,0.012336,1.0,1.0,0.0,-0.20278281273146714
29.581465658749273,7.792929292929294,14.956684388974486,0.906628909795455,23.767676767676768,-109.09333242367589,-2.655550342672542,156.67780551228338,0.012336,1.0,1.0,0.0,-0.57566387735501
30.008518525273455,6.265656565656567,13.383502878615156,0.7001779836425985,22.01010101010101,-121.54578781917229,-2.611212268347778,137.43368411040714,0.012336,1.0,1.0,0.0,-0.8084520033614181
30.41401242383989,6.774747474747475,15.837852199499558,0.9913998410192555,27.282828282828284,-106.5329358552818,-2.520573958150365,126.05678469544532,0.012336,1.0,1.0,0.0,-0.949420305231781
29.600843448300974,7.453535353535354,14.512741822932401,0.888295910377606,23.18181818181818,-108.84292823077388,-2.6762886708988716,153.89059359386732,0.012336,1.0,1.0,0.0,-0.608070756520859
29.88846713607129,7.3404040404040405,13.718766560096894,2.3008834674031196,19.90531775302823,34.4387601403634,-3.1088718307142402,191.4154440888266,0.012336,1.0,1.0,0.0,-0.3424676745054598
29.996604706374363,7.736363636363636,17.366157658566976,1.1104574826655713,29.626262626262623,-103.26601926829176,-2.4721216955369965,129.82224029488884,0.012336,1.0,1.0,0.0,-0.882413114930493
29.522916931713514,7.623232323232324,13.94635848428696,2.2275150188542394,19.90531775302823,28.815214994008443,-3.0643083020113817,198.46665693989928,0.012336,1.0,1.0,0.0,-0.296101902522828
29.58862755616982,7.566666666666667,13.901857400318923,2.2344821684516454,19.90531775302823,29.479421618344816,-3.0694087924035256,196.9717290344094,0.012336,1.0,1.0,0.0,-0.30563881873790555
29.53208035109406,9.207070707070708,15.517752910028484,1.0192197971318966,19.90531775302823,-55.62819343939526,-2.523606559715065,210.83912742966686,0.012336,1.0,1.0,0.0,-0.20289030887929405
30.246763047630736,7.1141414141414145,13.531355689692335,2.3473340920621406,19.90531775302823,38.27220561144867,-3.144395688054111,185.7481948950899,0.012336,1.0,1.0,0.0,-0.3820607917163027
29.659019057213403,9.320202020202021,15.637071406941125,0.9181342033329494,19.90531775302823,-62.21660676008861,-2.4691175436747854,210.83891382159584,0.012336,1.0,1.0,0.0,-0.20103066106023315
29.44379367167963,7.8080981462467,15.878622743234354,0.8927329043587223,25.77120074636481,-117.72689409136471,-2.5104121638462242,143.98174354264347,0.012336,1.0,1.0,0.0,-0.7047568275278352
29.946951823342314,9.885858585858587,19.20084739827482,0.2702443447381968,30.477013404211156,-183.03030303030306,-2.0004156265663346,147.0463145615699,0.012336,1.0,1.0,0.0,-0.6402481132040976
29.700572911757256,7.453535353535354,15.541634984578948,-0.22889089943340002,24.863708546899673,-212.72727272727275,-1.7768044514995625,133.47071852876843,0.012336,1.0,1.0,0.0,-0.825114926825288
29.532002146271385,7.623232323232324,15.729836221196152,0.22710258539940287,25.344057272562264,-174.54545454545456,-2.1146143780663196,137.68224631246218,0.012336,1.0,1.0,0.0,-0.7744858166620601
30.129759741595922,9.772727272727273,19.28707627254378,-0.6445165862621455,30.350870628969364,-259.39393939393943,-1.3784978982411418,139.44763914886073,0.012336,1.0,1.0,0.0,-0.7194959907314588
29.875525951471165,8.415151515151516,16.5683876791434,2.3424027918686603,27.03620327423267,3.6363636363636545,-2.9342992841524493,157.54199134318094,0.012336,1.0,1.0,0.0,-0.5678305925818973
30.28200895265789,5.982828282828283,13.171044552676664,0.47648543800050547,21.773119339864145,-140.60606060606062,-2.4676230718697347,131.92105225938298,0.012336,1.0,1.0,0.0,-0.8819719401750901
30.165092264943105,8.075757575757576,15.989040952636275,2.7996919277416374,26.2304649214261,46.06060606060608,-3.0207363255777158,159.80818798838808,0.012336,1.0,1.0,0.0,-0.5544306922907872
29.449912625947242,7.906060606060606,16.063687910000716,0.7359889545552196,25.999218129428325,-132.12121212121207,-2.413508763034501,143.0154261662955,0.012336,1.0,1.0,0.0,-0.7126439871124861
