chisq,a1,a2,c,b1,b2,alpha,beta,r,bg,ct
29.708177939484866,0.13047434363633614,-4.371349891852876,3.0215854160000606,-1.8415479787116515,-7.180876973395694,63.31590085639233,0.012336,1.0,0.0,3.5941111967647315
29.707831581504706,0.23446751864267157,-4.010052029141823,2.9876143078198028,-1.945357793840273,-6.990153225216264,62.434906347053754,0.012336,1.0,0.0,3.655486399632575
29.708165459685592,0.34567603609519904,-3.6595977868002696,2.9521393112315044,-2.0158555945760748,-6.804724198099486,63.61296193895014,0.012336,1.0,0.0,3.5975080107156714
29.708185011656347,0.37757129807966927,-3.5622497070368966,2.941014019420859,-2.018507553942138,-6.754620560099036,64.83817886053583,0.012336,1.0,0.0,3.5315385937749264
29.70824221415565,0.3880269066508254,-3.5064890688862267,2.9218946431403086,-1.9771281707298853,-6.727581551048889,67.28217895156982,0.012336,1.0,0.0,3.4018193497390827
29.708166077625698,0.3735762998140698,-3.5512338591698995,2.9089918097354124,-1.9098056359088516,-6.7561895378382975,69.99711241310982,0.012336,1.0,0.0,3.2646855274902657
29.708185385461892,0.33611733823711865,-3.671099517206075,2.896531573673199,-1.825030433207505,-6.8257771443433395,72.70976757380951,0.012336,1.0,0.0,3.1344884084003306
29.708157481659388,0.2431760010169941,-4.01779398378312,2.884420063545756,-1.6725011529033282,-7.021973548858849,76.77628634268896,0.012336,1.0,0.0,2.9507230021801494
29.708226547771403,0.1607431792286691,-4.356636001072616,2.891367542658198,-1.5817899227193233,-7.211789403589804,78.0964042407149,0.012336,1.0,0.0,2.8889025867728058
29.709064070385526,0.03599146250928176,-4.626025182382388,2.9754879683689066,-1.625819248664554,-6.715835928371829,74.001486911617,0.012336,1.0,0.0,3.0622097025706903
29.708090760340088,0.008119380190339698,-4.74107742029322,3.0440481929732766,-1.6441157211099942,-6.882681800761832,71.95280208676978,0.012336,1.0,0.0,3.150392814890789
29.713664197995595,0.11107237731705083,-4.422711617416694,2.8745182483379814,-1.537025540483279,-7.24217952637796,77.9722392010919,0.012336,1.0,0.0,2.8848459170220013
28.923368039779355,0.2355087613522978,-3.9721585662903296,2.9074826609040363,-1.7545862866714705,-6.988794374343943,71.63480441586643,0.012336,1.0,0.0,3.171348888270339
29.70823083842567,0.35560100459950905,-3.7232601083317842,2.9760752880500623,-2.041945993978715,-6.8432430723828634,63.21369964894193,0.012336,1.0,0.0,3.6251862204304524
29.708243667049278,0.20972190259414425,-4.240813292782182,3.0315849481169246,-1.9268565861536064,-7.11881305970152,62.86402197033532,0.012336,1.0,0.0,3.632766965882162
29.708102861679105,0.19512184600279925,-4.056788553456664,2.862285218374189,-1.6228730275056749,-7.0372002656472885,76.95694890439415,0.012336,1.0,0.0,2.9345663855383792
29.70824651052787,0.2873409182374964,-3.9789956844979204,3.006694898038261,-1.9994642476252347,-6.980217867681575,62.515792659597906,0.012336,1.0,0.0,3.660605879132587
29.622922022992505,0.13802534984528936,-4.453732610717814,3.0455425177943143,-1.8409634394626897,-7.232196614271655,64.20408777831486,0.012336,1.0,0.0,3.5483937710620848
29.708043233538145,0.07039432519692873,-4.130571565216087,2.652765101323945,-1.5723733725396707,-7.000021249429966,70.43360570259333,0.012336,1.0,0.0,3.1989853507526256
29.708177687202205,0.18535547464222685,-4.033539478064563,2.664051245270846,-1.6794028537458716,-6.945812287300543,69.3521671861054,0.012336,1.0,0.0,3.262255749788972
29.708181149473038,0.2913958283157492,-3.954430656050661,2.6913987610669645,-1.783493200427203,-6.90683791241811,68.46531116892127,0.012336,1.0,0.0,3.3170490525424676
29.70815436286811,0.4020438093848838,-3.884009684633562,2.7359843352954143,-1.8967564611420569,-6.878081089425794,67.65796420128746,0.012336,1.0,0.0,3.369939291811245
29.123760832340754,0.40472595006386347,-3.9534214070571703,2.854963054919866,-1.9224567322217077,-6.953462637676973,68.08899925780423,0.012336,1.0,0.0,3.353539293409467
29.70824098701183,0.5401744917186544,-3.8172849496877257,2.817966169595054,-2.0432352875635593,-6.862491150111292,66.85160266704757,0.012336,1.0,0.0,3.427270704922406
29.708206083820595,0.6231636766769735,-3.7964132362584166,2.896691424380828,-2.142020727852688,-6.87271604628905,66.38478203983429,0.012336,1.0,0.0,3.4627512440978974
29.708176264859997,0.678873357925192,-3.803076767704514,2.9843368521352374,-2.214600696895705,-6.901282826030866,66.21796708589353,0.012336,1.0,0.0,3.4796437097496433
29.70820545615398,0.6875092918994948,-3.864748976702977,3.092655675478555,-2.2494805681979004,-6.964349140978626,66.32231805016808,0.012336,1.0,0.0,3.4792384443481494
29.70817820510701,0.6155358491385766,-3.971674137228499,3.1866484714706136,-2.2158240099611994,-7.040126071839235,66.64631182709765,0.012336,1.0,0.0,3.4607960304304237
29.708206803912454,0.4946737016407835,-4.092135051040773,3.2475523062725373,-2.1367156506231044,-7.097526405026425,67.0349726294051,0.012336,1.0,0.0,3.43459237970693
29.708305215185156,0.21687013927195964,-4.34879184081942,3.3007924359655596,-1.9526657077889702,-6.9903111438494925,67.77980650855251,0.012336,1.0,0.0,3.380791191540802
29.708188455500604,0.005154526208856314,-4.494860716590921,3.2552361794031675,-1.7540172937174154,-7.079889486494785,69.0320017190131,0.012336,1.0,0.0,3.2981540447641775
29.70816939347019,-0.08049964736088414,-4.531946427055362,3.2061392285972694,-1.6643760261891005,-7.1233022679735365,69.58376801909229,0.012336,1.0,0.0,3.261092400019716
29.708418804626476,-0.13931612573550958,-4.542538757556239,3.143861562545166,-1.583335544122282,-7.213984074033435,70.3070750025888,0.012336,1.0,0.0,3.2167125031037562
29.708177007900833,-0.18313777129007622,-4.5479308531694596,3.0723251454761935,-1.510184937621551,-7.26511107460344,71.17666626868687,0.012336,1.0,0.0,3.1670438585301266
29.70820404432448,-0.21541222038775698,-4.538372432262742,2.9920538912825694,-1.446742081848238,-7.277112090467017,71.97640708720631,0.012336,1.0,0.0,3.1220790548256208
29.708177525191754,-0.2315247972199559,-4.509626247842048,2.9014935384845457,-1.3974112408493586,-7.262603493012786,72.59888486383335,0.012336,1.0,0.0,3.08693881625922
29.708217959864648,-0.21507301607093432,-4.447650636845004,2.800800005573012,-1.3751509218410198,-7.216164645643515,72.81457939406462,0.012336,1.0,0.0,3.0724611371540886
29.708206220673308,-0.0920393424392682,-4.2878061029225485,2.6821702652029735,-1.4402762240849376,-7.0997069511174455,71.91983665188974,0.012336,1.0,0.0,3.1168549957830756
29.708071349977395,0.06865116188528031,-4.129670896421953,2.652765101323945,-1.5709474710892013,-6.9995685066559785,70.46032101763326,0.012336,1.0,0.0,3.1975278122342807
29.708181496945812,-0.005163356956991605,-4.628182823170544,2.7518378571352455,-1.4969904388214434,-7.30974210256486,72.25735258122958,0.012336,1.0,0.0,3.1091512888402466
29.708091461840997,0.08802929339300364,-4.806773632972218,3.030169032623159,-1.642066006033116,-7.478723839136028,71.5639657005541,0.012336,1.0,0.0,3.1617650501998398
29.708180823874773,0.24383316673468625,-4.473371267062158,3.264047751759905,-1.903497510284883,-7.292011023239911,68.80602387904577,0.012336,1.0,0.0,3.3237547321676084
29.708231650522848,0.21349902674429933,-4.3503252353534405,3.3007924359655596,-1.949589165348214,-6.995008061861528,67.74462276065194,0.012336,1.0,0.0,3.3820815703256257
29.199212947719523,0.1041655824681671,-4.316668894094667,3.047703476803345,-1.7849717137745311,-6.715758961678987,68.86391593646725,0.012336,1.0,0.0,3.3075791035812583
29.7081571393312,0.21729452222399404,-4.334890154236778,3.2998065290690817,-1.9578370763557034,-6.938163841887869,67.71462812140086,0.012336,1.0,0.0,3.384705397228875
29.708233772390024,0.24626739114839302,-4.449766816188395,3.270256581147562,-1.9124009196486365,-7.273046926381939,68.66295876454139,0.012336,1.0,0.0,3.3315538124619115
29.708184328047306,0.22675826693642354,-4.293598665347226,3.286507014994094,-1.9727988096715623,-6.796895157047146,67.72418454477727,0.012336,1.0,0.0,3.386538211377488
29.27941150993112,0.15791638994578977,-4.283773539847512,3.1341138208825305,-1.8609574906774897,-6.715758961678987,68.48050949626507,0.012336,1.0,0.0,3.3360093660068237
29.709451765266675,-0.025696899572539567,-4.474684879510879,2.8340482157832803,-1.5966089144650963,-6.715758961678987,70.26792552900314,0.012336,1.0,0.0,3.2175945510969717
29.708277047202664,0.01404188278783991,-4.40961449367294,2.6798733450187218,-1.5107277357140496,-7.165588123326791,71.56297522868373,0.012336,1.0,0.0,3.1406963665887053
29.7082737514998,0.024546400808949653,-4.790464908829753,2.8865401764062577,-1.5455231618616505,-7.436926893688217,72.30123897617409,0.012336,1.0,0.0,3.1149502194486844
29.708048950063226,0.21581253060778194,-4.59183598519484,3.221934765705295,-1.842675254720445,-7.374907727570429,69.5552070443716,0.012336,1.0,0.0,3.2803079051229083
29.708181828622024,0.21204455699780267,-4.35953710473987,3.3000401730075595,-1.9442155464829383,-7.035642387786113,67.77417270915917,0.012336,1.0,0.0,3.379853684152336
29.682742776167906,0.22692665974427328,-4.268503576550854,3.2657869535753536,-1.971824063581069,-6.715758961678987,67.80352430328254,0.012336,1.0,0.0,3.382877845766225
29.252660117565544,0.14798729304829183,-4.288590481511885,3.1180175827754693,-1.8470166848291785,-6.715758961678987,68.54290578202706,0.012336,1.0,0.0,3.331236667998483
29.73146463011723,-0.028208110500982098,-4.478839890378562,2.82952083313767,-1.5928006485260302,-6.715758961678987,70.30254258032275,0.012336,1.0,0.0,3.215493775505966
29.70802344562216,0.06808616353365643,-4.132066268513952,2.652765101323945,-1.5708422431390607,-7.000866824600137,70.43958453591034,0.012336,1.0,0.0,3.198593254705307
29.70820384879181,0.0791294575728011,-4.082779926057916,2.6616524665580026,-1.616325586415004,-6.971768836583712,68.43572641646985,0.012336,1.0,0.0,3.2981500097999543
29.70817218936329,0.0997565667155842,-4.035730336300359,2.692010750666765,-1.6767124248799625,-6.949446467507059,66.4320785625059,0.012336,1.0,0.0,3.4050524886326228
29.70817724193292,0.1419019355194811,-3.9921861206925007,2.7569120796885085,-1.7650804095756438,-6.937867191226447,64.42766578898834,0.012336,1.0,0.0,3.5214089429144497
29.708693058750313,0.1750785192759261,-3.982658126162072,2.8163842544780775,-1.8263732048453876,-6.944878424938271,63.425267823998624,0.012336,1.0,0.0,3.5840829576963427
29.708168353904824,0.19368672592788017,-3.9817947715885404,2.8641187772654275,-1.8654715712159136,-6.953927227760429,62.92418799544768,0.012336,1.0,0.0,3.617266611699593
29.708075339878672,0.23611037969533422,-4.010298827469706,2.9822841181708664,-1.943980581225043,-6.989815162695655,62.434906347053754,0.012336,1.0,0.0,3.6553136919403215
29.708167840274125,0.2549353033077173,-4.097981807626499,3.1338088161339903,-1.9977117393853654,-7.042228214678525,63.08181539706408,0.012336,1.0,0.0,3.6270505791571708
29.70911269967931,0.23864121377995962,-4.157105890082856,3.19041073601958,-1.995714761171616,-7.051537928891634,63.74381787118584,0.012336,1.0,0.0,3.5914292044875555
29.70817490590808,0.20897824219991368,-4.26054646312823,3.2594199570379407,-1.982856870678816,-6.974450521370161,65.06737512135577,0.012336,1.0,0.0,3.520708457645984
29.708183862928685,0.21408120776085826,-4.3484409467959955,3.3007924359655596,-1.9512898948025486,-6.989252798102224,67.71406823519558,0.012336,1.0,0.0,3.3838549760155687
29.70851595121724,0.17844336399140187,-4.412458989466885,3.2707137213680952,-1.8707386254713885,-6.9851807607867356,70.31200320761879,0.012336,1.0,0.0,3.2523084718386355
29.50968570856641,0.26124358796137537,-4.3386166886290285,3.168822973010867,-1.821540320335941,-7.236800558347856,72.90811359152208,0.012336,1.0,0.0,3.129210861268345
29.708181519878586,0.2519397399038965,-4.369463054068207,3.113450508806235,-1.7516717441213243,-7.260860899919383,75.50673054438563,0.012336,1.0,0.0,3.0132567961608423
29.70819671144702,0.22625814331346372,-4.375628741007438,3.045708915811078,-1.6914790583828259,-7.256419362043216,76.80530019359001,0.012336,1.0,0.0,2.954048742952611
29.708183649140945,0.20891719189606872,-4.373727361968823,2.9983974452697084,-1.6555157341344384,-7.246849628819195,77.45444882601906,0.012336,1.0,0.0,2.9241207088756664
29.70709877226472,0.10619349601472067,-4.311852208815999,2.77470427346721,-1.5254188721299577,-7.151561235910559,77.14454682105581,0.012336,1.0,0.0,2.9155519643938845
29.708184843533225,0.0889871081834554,-4.281999881098739,2.733041137848647,-1.515918582870515,-7.1205520539749445,76.18651196287087,0.012336,1.0,0.0,2.950605624921437
29.708179011365118,0.07225040131566574,-4.2295689908288026,2.6851707567963956,-1.5203707328398957,-7.073061725566188,74.27069342802884,0.012336,1.0,0.0,3.027081640948439
29.70809102522094,0.06940900908589687,-4.13404132213175,2.652765101323945,-1.5718880664785198,-7.001961642590912,70.4341719050779,0.012336,1.0,0.0,3.198863290740234
29.70819028873742,0.21438640205096904,-4.347795041742373,3.3007924359655596,-1.9514686707577513,-6.989670410350386,67.71050900254033,0.012336,1.0,0.0,3.3840706362259483
29.708205062365977,0.28771345912375457,-3.9803662506578763,3.0085437711432275,-2.00006838696235,-6.981303668350037,62.515142882062314,0.012336,1.0,0.0,3.660605879132587
29.70818501244459,0.6852722993669476,-3.862439240466901,3.093685955826456,-2.2494805681979004,-6.963256791125956,66.31501192330276,0.012336,1.0,0.0,3.479594439718294
29.708182225411278,0.6236664100508007,-4.196318748305003,3.150591396494858,-2.17951569364296,-7.166087347540641,67.1828306320105,0.012336,1.0,0.0,3.428878459508589
29.70812706572704,0.4831797167241375,-4.472815541375987,3.1526471503910525,-2.032760977443625,-7.322606904019158,68.41047255258972,0.012336,1.0,0.0,3.353074995686636
29.70817448754209,0.3024149643300461,-4.684860541151243,3.1134070709772423,-1.850533543357692,-7.431937439036042,69.87168956014185,0.012336,1.0,0.0,3.263459593505037
29.70809821049302,0.08952750114702951,-4.8063035499335935,3.030995531268257,-1.643238979062568,-7.478723839136028,71.55297415732937,0.012336,1.0,0.0,3.162309654619789
29.708217425725124,-0.12061006072944747,-4.740870619658593,2.9064683572452616,-1.4497008711729187,-7.408758255233284,72.93230600404367,0.012336,1.0,0.0,3.0775322948685266
29.708168151866843,-0.21330695936472216,-4.448458941596595,2.800994566123544,-1.3751509218410198,-7.216939363590753,72.87254374835244,0.012336,1.0,0.0,3.0699381635085876
29.70818254322216,-0.18390663635639118,-4.169486250321204,2.7626079117315006,-1.4123374938261808,-7.050314341795583,71.85943866450086,0.012336,1.0,0.0,3.118606761415556
29.708199904298265,-0.1994347169582609,-4.522735581644805,2.980809621790342,-1.5095470441333971,-6.909968189894944,70.4096336802062,0.012336,1.0,0.0,3.2015367074270538
29.70810300330902,-0.18844386700522348,-4.507559413227205,2.928469510184487,-1.500542936132471,-6.757712143009731,71.05215614529966,0.012336,1.0,0.0,3.1722225593062627
29.71044247725659,-0.18487851779087033,-4.499815512719639,2.9122372779484076,-1.498411325282828,-6.715758961678987,71.22408243285246,0.012336,1.0,0.0,3.1645053861762875
29.199096241207027,0.10258373168031582,-4.318920861758132,3.046546869931941,-1.7826338340796937,-6.715758961678987,68.91522445223198,0.012336,1.0,0.0,3.3052014557289895
29.711422256941635,-0.1851423434720352,-4.499993136918254,2.912107034559683,-1.4981587372834324,-6.715758961678987,71.22609242802605,0.012336,1.0,0.0,3.164383352296237
29.63639874564612,-0.16251716808647038,-4.4872610234721435,2.9225427616547934,-1.5183974833223157,-6.715758961678987,71.05971457044812,0.012336,1.0,0.0,3.174324355431169
29.399423477582314,-0.08004743369676046,-4.432530208500703,2.962604130603168,-1.6000520582285296,-6.715758961678987,70.39594369854164,0.012336,1.0,0.0,3.214429036956835
29.206436884388932,0.14156218403517873,-4.296479992501352,3.0635804608989012,-1.8217042203904277,-6.715758961678987,68.62442560432994,0.012336,1.0,0.0,3.323582430908336
29.521124038814662,0.36317808496974047,-4.173050267311974,3.1566664749511153,-2.0467836686147334,-6.715758961678987,67.04244326413844,0.012336,1.0,0.0,3.4258263564452474
29.660138459683747,0.41410190385684686,-4.139584702251488,3.1774811688883666,-2.1026925313953195,-6.715758961678987,66.59346036986388,0.012336,1.0,0.0,3.454502993749312
29.71403833911858,0.43183320877323395,-4.130740460169923,3.1863094984109646,-2.1223698420109947,-6.715758961678987,66.47455976139193,0.012336,1.0,0.0,3.4627771959769205
29.46746480440576,0.5382215630718261,-3.67943986904107,2.983119971697887,-2.107006862674387,-6.83204938359107,66.72681516053828,0.012336,1.0,0.0,3.443341382442091
29.708183830889897,0.6853206746218974,-3.8645322147210743,3.0943489327049414,-2.2494805681979004,-6.964601675896203,66.30069575784582,0.012336,1.0,0.0,3.4803010439274993
29.70817883920976,0.5949774701975944,-3.868390565619086,3.0739722127761833,-2.2152888885226085,-6.952950639926684,64.35848813534429,0.012336,1.0,0.0,3.578342124757337
29.708182727140077,0.5031203483085718,-3.893449919308311,3.053105694450368,-2.156358255612925,-6.9553368192393785,63.38596449399843,0.012336,1.0,0.0,3.625032874797961
29.708166791028596,0.42651252464524525,-3.9232273071454444,3.0359325431486157,-2.1012200720340446,-6.963200574924004,62.899168039748005,0.012336,1.0,0.0,3.646460907979151
29.707808593832805,0.23532742558381448,-4.014865965889325,2.9879200427454773,-1.94478450109241,-6.992775148421595,62.434906347053754,0.012336,1.0,0.0,3.6554021270481654
29.70817765408812,0.023321062348421573,-4.138313215779305,2.9288715263928533,-1.7511850165513019,-7.041087603674544,63.06332886188897,0.012336,1.0,0.0,3.597500454011695
29.708174357191833,-0.05628881046976203,-4.194491095694497,2.9039200548302033,-1.6713113817411698,-7.065837230406032,63.71602773581831,0.012336,1.0,0.0,3.5515689353287696
29.708167931136717,-0.1483929860962463,-4.267962268767769,2.868898733074209,-1.568651564592225,-7.101378350104349,65.02198352438876,0.012336,1.0,0.0,3.4682803378417493
29.70817776488063,-0.23118692210810066,-4.360077494463653,2.8280318165324863,-1.4521973162887991,-7.152731509639761,67.63366549497017,0.012336,1.0,0.0,3.3200605739571363
29.708180453263896,-0.24599161881381248,-4.416319623882083,2.8065042267105156,-1.394004750523074,-7.189436508269886,70.24411283149205,0.012336,1.0,0.0,3.1885804508775473
29.708133284358507,-0.13074746928855815,-4.452742210959974,2.8131418014354646,-1.3978965966117403,-7.232875522180528,75.47893327158226,0.012336,1.0,0.0,2.965669232035889
29.708221026733362,0.16058178264947415,-4.35707469692042,2.8912281348721143,-1.5813383510379502,-7.211932481925764,78.0964042407149,0.012336,1.0,0.0,2.888767932480171
29.70890631693746,0.3365416924526381,-4.257783102387219,2.949610436096842,-1.7318687926513463,-7.172290581958614,77.37127496305777,0.012336,1.0,0.0,2.934993396719707
29.70817117507574,0.4116267151936216,-4.206890501041089,2.9762588831859476,-1.804804176926176,-7.149918337072309,76.63428628411584,0.012336,1.0,0.0,2.972107823866257
29.70817274648937,0.5159753529439625,-4.128268249516168,3.0154438840192026,-1.9170712493456945,-7.113898229014723,75.1594568028538,0.012336,1.0,0.0,3.0435248542508786
29.708219541509315,0.5916097158556198,-4.06404978957286,3.0442536029160334,-2.008169571590535,-7.082434530044199,73.6842133284097,0.012336,1.0,0.0,3.114202596355473
29.708179537229338,0.6480467019650322,-4.00580290427178,3.065178122690165,-2.085433220887881,-7.052737884105619,72.20818062494305,0.012336,1.0,0.0,3.18569251192122
29.708180528313843,0.709675607337033,-3.917796518242781,3.092079289286433,-2.2014205891024035,-7.003050666901028,69.2553813430271,0.012336,1.0,0.0,3.3309727483711
29.70817026498931,0.6855365799737808,-3.8644356233656203,3.093399909692914,-2.2494805681979004,-6.964315517766174,66.30450664303233,0.012336,1.0,0.0,3.4801532470639147
29.708210382056464,0.574223220490213,-4.089688313004222,3.030203953060925,-1.972375697432449,-7.094095121788195,74.25309044231854,0.012336,1.0,0.0,3.0834476160791464
29.71012409563048,0.10307937431332037,-4.389048157926725,2.8666665486023675,-1.5311049957213838,-7.221627270881758,77.955575970629,0.012336,1.0,0.0,2.8848459170220013
29.708314526286564,-0.21580425209002058,-4.451598960775939,2.8019371801258814,-1.3751509218410198,-7.218658082172056,72.85375693574039,0.012336,1.0,0.0,3.070747180648442
29.708217325285755,-0.23320892000354065,-4.350050913451644,2.836596475266959,-1.4654934519102758,-7.147081873803007,67.25532959197005,0.012336,1.0,0.0,3.3429730224725014
29.70821890581248,-0.07531874176889142,-4.198504802087469,2.906053436513965,-1.6648980881304942,-7.06788467957294,63.8153030099337,0.012336,1.0,0.0,3.549144001880406
29.708189518689768,0.6042959774579094,-3.865944572288379,3.0787475393083175,-2.222947639438424,-6.953995567483928,64.57727255441544,0.012336,1.0,0.0,3.568702342238838
29.708091998488428,0.7026591128353127,-3.941727992928656,3.084145128845314,-2.168992964139317,-7.016657565469571,70.21500111833893,0.012336,1.0,0.0,3.2813789509743723
29.708189333061085,0.5648726283351918,-4.098416746060401,3.027203892707064,-1.961787623677414,-7.098328866695039,74.4291042450505,0.012336,1.0,0.0,3.0751465940601075
29.708192756166607,-0.20761340478783016,-4.3186604223884775,2.8496704782495885,-1.5045714865015003,-7.1294414901784915,66.26664117748393,0.012336,1.0,0.0,3.398285690413228
29.70829237726696,0.2861767336101072,-3.9810116993232096,3.009333160602658,-1.9991961828887865,-6.9811971413956115,62.50830907681283,0.012336,1.0,0.0,3.660605879132587
29.708327209407912,0.09108793989144759,-4.807352225206409,3.0281574269490803,-1.643785930425858,-7.478723839136028,71.51351713016962,0.012336,1.0,0.0,3.163910157378016
29.707830599950608,0.2394863950901045,-4.012001050233479,2.988921972416299,-1.948167863207166,-6.991760758513603,62.434906347053754,0.012336,1.0,0.0,3.6559510202632364
29.199111963681837,0.10444223880312997,-4.316494212383733,3.0476414183252722,-1.7854166356920167,-6.715758961678987,68.85239848582444,0.012336,1.0,0.0,3.3084951807155862
29.536510213003456,0.07992136672501826,-4.452496498955399,3.00115969143518,-1.6751713893524256,-6.715758961678987,73.51764344678554,0.012336,1.0,0.0,3.0876934176900575
29.70823848206264,0.16115217548491617,-4.356572105542225,2.890583941499534,-1.5815834061827498,-7.211527161596098,78.0964042407149,0.012336,1.0,0.0,2.8889168335875444
29.708133313154445,0.08812664567707468,-4.806581313732952,3.0312650990159455,-1.6434028548772748,-7.478723839136028,71.51856880092468,0.012336,1.0,0.0,3.163955563334752
29.70817543800055,0.08001922402017059,-4.712263378675382,2.9588305642502437,-1.558657096711936,-7.420197684397897,75.66385602925334,0.012336,1.0,0.0,2.9781007050564385
29.70821821313289,0.11397475926078993,-4.429283622072145,2.8814324779350446,-1.5410633105095992,-7.248337526970762,77.95773458360728,0.012336,1.0,0.0,2.886277911463541
29.708174317221783,0.16595656441476703,-4.127245384185765,2.838448954407074,-1.5872121698281438,-7.0670485745120315,77.26023689772256,0.012336,1.0,0.0,2.9177779240810775
29.708173746288193,0.22536053301978332,-3.8648117485707103,2.8235981219539585,-1.6701165667843942,-6.9119723284253265,74.99902285915428,0.012336,1.0,0.0,3.016819798952998
29.708244092956516,0.041251585455685746,-4.5086227379491755,2.991807168280644,-1.6251177947755386,-6.761569697670369,74.37059536536563,0.012336,1.0,0.0,3.0443237109359376
29.478980006696297,0.0607112541179336,-4.4498322991961246,2.9936613315072984,-1.663426021362945,-6.715758961678987,73.04376597236887,0.012336,1.0,0.0,3.1047482977537957
29.25357912375029,0.12491980811336251,-4.259696596036424,3.066626714288803,-1.8387145274386916,-6.715758961678987,67.15305543128756,0.012336,1.0,0.0,3.3977783938497508
29.413689248696148,0.1488287090472178,-4.202081192771121,3.084613246421946,-1.8949466121398626,-6.715758961678987,65.49139376044552,0.012336,1.0,0.0,3.489388205506048
29.574798464951392,0.16161160438712752,-4.164923529150067,3.092903025639923,-1.928631261537009,-6.715758961678987,64.4256938035188,0.012336,1.0,0.0,3.5500029436635376
29.708174470485886,0.16380028470071578,-4.15311442064235,3.1099211978382333,-1.9479973504089627,-6.774510618523489,63.63807620051774,0.012336,1.0,0.0,3.594941633231066
29.199103107928412,0.10438345602983029,-4.316810188873222,3.047683392783899,-1.7853319231654816,-6.715758961678987,68.85943325772233,0.012336,1.0,0.0,3.308172055275386
29.705535530307856,0.17118355400121177,-4.139965918692354,3.0986051108130455,-1.952241274423982,-6.715758961678987,63.73339871349235,0.012336,1.0,0.0,3.590385682403708
29.70819600488333,0.2888711789730555,-3.978770183726508,3.007738076645687,-2.000672172420057,-6.980462661550188,62.51468362752375,0.012336,1.0,0.0,3.660605879132587
29.70826144717613,0.2266852057526333,-4.293521929323955,3.05296836742862,-1.9328786551011443,-7.1665299735667825,63.1710022369739,0.012336,1.0,0.0,3.616169132366113
29.707992116735415,0.17105888013914167,-4.5498330740717385,3.0720449328585864,-1.8449243981997012,-7.322709191521002,65.00564890240204,0.012336,1.0,0.0,3.505698679558692
29.708176943767928,0.12335583018110774,-4.732056400487328,3.0672194239454704,-1.745548326971003,-7.43382416215352,67.8141518523606,0.012336,1.0,0.0,3.3499416259021126
29.70780807786912,0.23471512734354283,-4.013944028641559,2.9873248472350697,-1.9444614284852157,-6.992168532686498,62.434906347053754,0.012336,1.0,0.0,3.6553530445121933
29.70818925165215,-0.08043483685424976,-4.3804699528147335,2.808391755048796,-1.46320240647409,-7.1742249528417785,70.3413734685339,0.012336,1.0,0.0,3.1717255588225073
29.713851796164413,0.1399604792610339,-4.369771209030855,2.880802048704276,-1.5614443026432894,-7.21570562897835,78.0964042407149,0.012336,1.0,0.0,2.8848459170220013
29.70821199422902,0.16034727406115123,-4.356812626593171,2.8906611987618316,-1.5812680442267748,-7.21161040105458,78.0964042407149,0.012336,1.0,0.0,2.8887973462694494
29.708300468229954,0.5298367870348518,-3.987074513432559,3.079089071640215,-2.0880774039021066,-7.042233308323842,70.30551239454206,0.012336,1.0,0.0,3.28934159161217
29.70819155123158,0.28811086001969977,-3.9803563605881584,3.0080332031893846,-2.0002027725084197,-6.981277347364686,62.51317036662444,0.012336,1.0,0.0,3.660605879132587
